23. november 2019, 15:30	https://sport.postimees.ee/6833334/kuressaare-kaotas-parnule-kuid-sailitas-koha-korgliigas	Postimees	Kuressaare kaotas Pärnule, kuid säilitas koha kõrgliigas	Kuressaare mängijad fänne tervitamas. FOTO: jalgpall.ee FC Kuressaare jalgpallimeeskond kaotas Premium liiga üleminekumängude korduskohtumises koduväljakul 1:2 Pärnu JK Vaprusele, kuid säilitas kahe mängu kokkuvõttes tulemusega 5:3 endale koha Eesti jalgpalli kõrgeimal liigatasandil. Möödunud laupäeval Pärnus toimunud avamängust oli Kuressaarel all kolmeväravalise 4:1 eduseis. Täna Saaremaal peetud korduskohtumist asusid juhtima väljakuperemehed, kui Märten Pajunurm 23. minutil penaltist saarlased juhtima viis. Teise poolaja alguses teenis aga Kuressaare mängumees Silver Alex Kelder lühikese ajaga kaks kollast kaarti ja jättis kodumeeskonna arvulisse vähemusse. Kuigi Pärnu suutis seepeale Kristen Saartsi 60. ja 75. minutite väravatest eduseisu haarata ja kohtumise 2:1 võita, jäi Pärnul napist võidust aste kõrgemale tõusmiseks väheseks. Lisaajale jõudmiseks pidanuks Pärnu lööma veel vähemalt kaks väravat. Kuressaare lõpetas tänavuse Premium liiga lõpetanud üheksandana ehk eelviimasena, mis viis nad kokku üleminekumängul esiliiga kokku kolmandana lõpetanud Pärnu JK Vaprusega. Kõrgliigas viimaseks jäänud Maardu linnameeskond langes esiliigasse, nende asemele tõuseb meistrisarja esiliiga võitnud Tallinna JK Legion. Esiliiga teisena lõpetanud FC Flora ei osalenud üleminekumängudel seetõttu, et nende esindusvõistkond juba mängib kõrgliigas. 	Sport	Postimees Sport	0	0
23. november 2019, 15:03	https://maailm.postimees.ee/6833322/briti-leiboristide-juht-lubas-uues-brexiti-haaletuses-erapooletuks-jaada	Postimees	Briti leiboristide juht lubas uues Brexiti-hääletuses erapooletuks jääda	Jeremy Corbyn. FOTO: Reuters / Scanpix Briti opositsioonilise Tööpartei liider Jeremy Corbyn ütles BBC saates, et kui leiboristid tulevad võimule ja korraldavad Euroopa Liidust lahkumise üle uue referendumi, jääb tema erapooletuks. Corbyn ütles, et ei teeks sel juhul kampaaniat ei lahkumise poolt ega vastu, sest saaks nii peaministrina usaldusväärselt valijate tahte ellu viia. Konservatiivist peaminister Boris Johnson tundis samas BBC Question Time'i liidrite erisaates huvi, kuidas saab Corbyn nii tähtsas küsimuses ükskõikseks jääda. Corbyn, Johnson, Šoti Rahvuspartei (SNP) juht Nicola Sturgeon ja liberaaldemokraatide liider Jo Swinson said reedeõhtuses saates igaüks 30 minutit kõneaega ja vastasid publiku küsimustele. Johnson rääkis, et leiboristid, SNP ja liberaaldemokraadid tahavad «absurdse» uue referendumiga sisuliselt tühistada 2016. aasta hääletuse tulemust, ehkki üldsus on selle teokstegemist üle kolme aasta oodanud. Tema sõnul on Tööpartei liidri seisukohad «muteerunud» ning tema soov parema lahkumisleppe üle läbirääkimisi pidada ei ole usutav, kui ta ei hooli, kas rahvas seda toetab või mitte. «Ta kavatseb nüüd jääda erapooletuks leppe suhtes, mille ta ise välja pakub. Ma ei saa aru, kuidas ta saab midagi kokku leppida, kui kavatseb jääda erapooletuks või ükskõikseks.» Arvamusküsitluste põhjal jäävad leiboristid 12. detsembri parlamendivalimiste eel konservatiividest tublisti maha. STT - Baltic News Service 	Maailm	BNS	0	0
23. november 2019, 14:55	https://sport.postimees.ee/6833310/eesti-noorte-hokikoondisse-kuulub-vaid-neli-eestis-mangivat-meest	Postimees	Eesti noorte hokikoondisse kuulub vaid neli Eestis mängivat meest	Eesti U20 jäähokikoondis. FOTO: Catherine Kõrtsmik Täna selgusid Eesti U20 jäähokikoondise kandidaadid detsembris toimuvateks maailmameistrivõistlusteks Kiievis. Rahvusmeeskonda kuulub vaid neli kodumaal harjutavat hokimeest. Eesti U20 jäähokikoondis mängib 12.-18. detsembrini Kiievis Rahvusvahelise Jäähoki Föderatsiooni I divisjoni B-grupi maailmameistrivõistlustel. Eesti koondis võitis tänavu jaanuaris toimunud II divisjoni A-grupi turniiri ja tagas sellega edasipääsu kõrgemasse I divisjoni B-gruppi Koondis koguneb 8. detsembril Soomes Turus peetavasse laagrisse. Päev hiljem mängitakse kontrollmäng TuTo Jr. A SM-liiga meeskonnaga. Kiievisses sõidab koondis 11. detsembril. Väravavahid Kaitsjad Ründajad 	Sport	Postimees Sport	0	1
23. november 2019, 14:36	https://www.postimees.ee/6833314/juri-ratas-olukord-on-vaga-keeruline	Postimees	Jüri Ratas: olukord on väga keeruline	Peaminister Jüri Ratas tõdes täna Keskerakonna volikogu järel, et olukord valitsuses on väga keeruline. «Aga minu eesmärk on tagada töörahu,» hoidis Ratas ajakirjanike küsimuste laviini alla sattudes endale omast joont. Asi on selles, et Jüri Ratas ütles Järviku skandaali puhkedes, et kui riigisekretäri raport kinnitab ajakirjanduses tõstatatud kahtlusi, siis Järvik ministrina jätkata ei saa. Täna ei osanud ta ajakirjanikele öelda, kas, kuidas ja millal Järvik ametist lahkub. Nii maaeluminister Mart Järvik ise kui ka tema erakonna EKRE juht Mart Helme on raporti avalikuks tulemise järel öelnud, et maaeluminister ise tagasi ei astu. Veelgi enam, Helmed esitasid ülemöödunud nädalal ultimaatumi: kui lahkub Järvik, laguneb valitsus. Ratas ütles, et punaste joonte mahamärkimine ei vii olukorda edasi ning loodab lähima 48 tunni jooksul koalitsioonierakondade juhtidega vestelda. Kuid lisaks Järvikule kõigub ka maaeluministeeriumi kantsleri Illar Lemetti tool, kelle ametist vabastamist EKRE juhid soovivad. Et nii võib juhtuda, vihjas ka EKRE juht Mart Helme raportiga tutvumise järel. «Uus minister ei saa selle kantsleriga samuti jätkata. Tõenäoliselt,» lausus ta ERRi «Esimeses stuudios». Lemetti saatis eile peaminister Jüri Ratasele kirja, kus teatas, et mitte ükski maaeluministri poolt välja toodud koostöö mittelaabumise põhjustest pole tõsiseltvõetav ning kui ta siiski töölt vabastatakse, vaidlustab ta selle kohtus. Ratase sõnul on igal inimesel võimalus oma õiguste kaitseks pöörduda kohtu poole. «Ma ei tea, mis oli tema eesmärk,» ütles peaminister. Vaata intervjuud peaminister Jüri Ratasega ülalolevast videost. 	Postimees	Sander Punamäe	104	230
23. november 2019, 14:35	https://sport.postimees.ee/6833303/dortmundi-borussia-peatreeneril-on-jaanud-vaid-uks-mang-enda-tookoha-paastmiseks	Postimees	Dortmundi Borussia peatreeneril on jäänud vaid üks mäng enda töökoha päästmiseks	Dortmundi Borussia peatreener Lucien Favre. FOTO: Peter Schatz via www.imago-images.de/imago images/ActionPictures Saksamaa suurklubi peatreeneril Lucien Favrel on erinevate allikate kohaselt jäänud vaid üks mäng, mis määrab tema saatuse Dortmundi tüüri juures. Kaotuse korral peab šveitslane kohvrid pakkima ning uut töökohta hakkama otsima. Eile õhtul pääses Dortmundi Borussia koduses kõrgliigas tugeva ehmatusega, sest suutis lõpuminuti väravast teha Paderborniga 3:3 viigi. Esimese poolaja olid Mesimummud (tiimi hüüdnimi) kaotanud kuivalt 3:0. Olgugi, et hooaega alustati peamiste tiitlipretendentidena, pole senine käekäik meeskonna jaoks rahuldav olnud. Pärast eilset viiki istusid klubi spordidirektor Michael Zorc ja tegevdirektor Hans Joachim Watzke maha ning pidasid kahetunnise kriisikoosoleku, mille jooksul otsustati peatreener Favrele anda ühemänguline armuaeg. Šveitsi taktiku tõehetk selgub uuel nädalal, mil Dortmund kohtub Meistrite liiga raames Hispaanlaste au ja uhkuse FC Barcelonaga. Kui vastasseis peaks sakslaste poolelt ebaõnnestuma, on selge, et Favre karjäär Saksamaal saab läbi. Dortmundi Borussia paikneb Bundesligas alles viiendal kohal, olles 12. vooruga kogunud 20 punkti. Tšempionaati juhib üllatuslikult 25 silmaga Borussia Mönchengladbach. Viimaste aastate raudkindel meister Müncheni Bayern asub kolmandal tabelireal. 	Sport	Postimees Sport	0	5
23. november 2019, 14:14	https://tervis.postimees.ee/6833096/ravimi-korvaltoime-voib-valja-naha-nagu-uus-haigus	Postimees	Ravimi kõrvaltoime võib välja näha nagu uus haigus	Võib olla juhtumeid, kus ravimite koos kasutamisel üks ravim võib tugevdada või nõrgestada teist. FOTO: Markus Mainka/PantherMedia / Markus Mainka Aeg-ajalt tasuks perearstiga koos oma ravimid üle vaadata, eriti kui neid on palju, mida korraga võtta tuleb, ütles kardioloog ja Ravimiameti meditsiininõunik Alar Irs saates «Patsiendiminutid». Patsientide teadlikkus nende haigustest, ravist ja ravimitest on väga erinev. Viimasel ajal näeb Irs oma töös üha enam inimesi, kes soovivad ravist aru saada ja ravimitest rohkem teada. Kevadises ravimite kasutamise küsitluses uuris Faktum, kas inimesed muudavad ka ise oma raviskeemi ja üksteist protsenti vastanutest ütles, et mõnikord nad jätavad mõned arsti poolt määratud ravimid võtmata. Meeste puhul oli peamine põhjus, et ravimeid on korraga võtmiseks liiga palju ja naised jätsid kõige sagedamini ravimi võtmise pooleli mõne ebasoovitava kõrvaltoime ilmnemisel. Irsi sõnul on küll positiivne, kui patsiendid tahavad osaleda oma raviotsustes, aga seda on alati mõistlik teha koos arstiga. Tohter oskab selgitada, millised on võimalikud riskid, kui patsiendile tundub, et ravim talle ikkagi ei sobi. Arst aitab otsustada, kas ravimi võib ära jätta või saab selle asendada. Faktumi uuringu järgi on ravimite kallis hind üks põhjus, miks noored mehed jätavad ravimeid välja ostmata. Irsi sõnul on krooniliste haiguste ravimid ravikindlustatud patsientidele üsna soodsad, esineb ka üksikuid erandeid, kus haigekassa ravimi ostmist ei toeta. Sel juhul tasuks arstiga oma murest rääkida, tihti on võimalik valida ka teine ravim. Ravimite ebasoovitavaid toimeid võib olla vahel keeruline ära tunda, kuna need näevad välja tavalise haigusena, näiteks tõuseb vererõhk või tekib köha. Tuleb ka ette, kus ravimite koos kasutamisel üks ravim võib tugevdada või nõrgestada teist. Mõnikord aga avaldub ravimi kõrvaltoime siis, kui inimese endaga midagi muutub, näiteks jääb krooniliselt ravimeid kasutav inimene ägedalt haigeks. Eestis on arstidel tänu retseptikeskusele väga hea ülevaade, millised ravimid on välja kirjutatud ja millised inimene välja ostab. Ravimite sisse võtmine jääb siiski patsiendi ülesandeks. 	Tervis	Kadri Tammepuu	0	12
23. november 2019, 14:06	https://sobranna.postimees.ee/6832847/raheli-rasedusblogi-juhend-rasedatele-kuidas-sopradele-joomist-mangida-ja-mitte-vahele-jaada	Postimees	Raheli rasedusblogi: juhend rasedatele, kuidas sõpradele joomist mängida ja mitte vahele jääda	FOTO: Shutterstock Tegin eelmisel nädalal viis rasedustesti ja kõigil neil oli kaks joont. Kaks väga heledat, väga hädist joont. Dr Google kinnitab mulle, et ükskõik kui hele, teine joon on teine joon, aga kahtlus on ikkagi hinges. Otsustame mehega, et me ei räägi kindlasti sellest veel mitte kellelegi, sest mine tea, mis võib veel juhtuda. Esiteks võib sellel väga varasel rasedusel, kui ta on üldse rasedus, olla loendamatuid komplikatsioone. Kujutan juba ette, kuidas mind tabletiga puhastusele saadetakse, kui ultrahelis kinnitatakse, et täpil mu kõhus ei ole südamelööki või see asub hoopis väljaspool emakat või laseb ta ise lahti ja kaob lihtsalt ära. Lihtsalt lakkab eksisteerimast. Kuna ma olen väga kaua rasedaks jäämise peale mõelnud, olen ma väga palju igasuguseid blogisid ja artikleid lugenud. Kohe tuleb meelde Malluka mitme aasta tagune postitus, kus ta detailselt oma raseduse peetumisest kirjutas, ja klomp tõuseb kurku. Ei, ma kindlasti ei taha veel kellelegi peale mehe sellest rääkida. Isegi välismaa sõbranna, kes üldse esimese testi osta soovitas, jäta totaalsesse infosulgu ja igaks juhuks ei suhtle temaga enam üldse. Ta küsib mult mitu korda, mis viga, ja ma panen telefoni hääletuks. 	Sõbranna	Rahel S.	0	1
23. november 2019, 14:05	https://majandus24.postimees.ee/6833297/soome-fond-on-tallinnas-soetanud-pooltuhat-uurikorterit	Postimees	Soome fond on Tallinnas soetanud pooltuhat üürikorterit	Kuvatõmmis Soome fondi kodulehest. Asuntosalkku plaanis veel mõni aasta tagasi soetada Tallinnas tuhandeid kortereid, pooltuhat on olemas. FOTO: Astuntosalkku Põhjanaabrite investoritele kuuluv Asuntosalkku Eesti OY on lühikese ajaga soetanud Tallinnas pooltuhat üürikorterit, mida on kümme korda enam kui neli aastat tagasi. Soome üürivahenduse turuliidri Vuokraturva OYga samasse gruppi kuuluv Asuntosalkku (tõlkes elamu- või korteriportfell – toim) alustas Tallinnasse investeerimisega umbes viis aastat tagasi. 2015. aastal rääkis Vuokraturva OY suurim omanik ja juht Timo Metsola Kauppalehtile, et esimesed 50 korterit on Tallinnas täieliku saladuskatte all ostetud. «Ettevõttel on plaan lähiaastatel osta tuhandeid kortereid,» lisas ta. «Üks on selge, Eestis ei ole mingit mõtet piirduda paarisaja korteriga.» 	Majandus	Janno Riispapp	4	679
23. november 2019, 14:05	https://sport.postimees.ee/6833301/johaug-voitis-konkurente-kalendriga-meestest-oli-parim-tonseth	Postimees	Johaug võitis konkurente kalendriga, meestest oli parim Tönseth	Theresa Johaug FOTO: LISI NIESNER/REUTERS Norras Beitostölenis toimunud murdmaasuusatamise võistlusel võitis naiste 10 km eraldistardist klassikasõidu norralanna Therese Johaug. Meeste 15 km sõidus teenis esikoha kodupubliku ees võistelnud Didrik Tönseth. Naistesõidus oli Johaugi ülemvõim mäekõrgune: ta edestas koondisekaaslast Heidi Wengi minuti ja nelja sekundiga, kolmas oli 18-aastane Norra tulevikulootus Helene Marie Fossesholm minuti ja 18-sekundilise kaotusega. Johaug rääkis võistluse järgselt NRKle, et üle pika aja suusatamises võistelmine oli lõbus, kuid natuke võõras. 32-aastase norralanna sõnul ei tulnud tal esimene ring tehniliselt hästi välja, aga teine oli juba parem. Neljanda koha teenis ameeriklanna Jessica Diggins (+1.35). Viies oli samuti ameeriklanna Sadie Björnsen (+1.37) ja kuues norralanna Marte Skaanes (+1.52). Tagasihoidliku sõidu tegid kaks nimekat Norra A-koondislast. 2007. aasta sprindi maailmameister Astrid Uhrenholdt Jacobsen lõpetas 11. kohal (+2.21), Pyeongchangi olümpial 15 km vabatehnikasõidu võitnud Ragnhild Haga finišeeris alles 15. ajaga (+2.31). Meeste distanstil võidutses eelmise hooaja MK-sarja viies mees Didrik Tönseth. Norralane läbis 15 km ajaga 34.56,7, edestades teisena lõpetanud kaasmaalast Johannes Hösflot Kläbot 18,9 sekundiga. Poodiumi madalaimale astemel tõusis norralane Simen Hegstad Krüger, kes kaotas võitjale 36,5 sekundiga. Esikuuikusse mahtusid veel kolm norralast: Emil Iversen (+40,9), Paal Golberg (+41,2) ja Martin Löwström Nyenget (+43,8). Tänavusel aastal Seefeldi MMil sel distantsil maailmameistriks kroonitud Martin Johnsrud Sundby näitas täna alles 31. aega, kaotades võitjale 2 minuti ja 27,8 sekundiga. Beitostölenis võistlesid peamiselt ainult Norra ja USA parimad suusatajad. Teistest riikidest olid stardis vaid üksikud esindajad. Murdmaasuusatamise MK-sari algab tuleval reedel Rukal, kui hooaega alustatakse sprindivõistlusega. 	Sport	Carl-Robert Puhm	1	19
23. november 2019, 13:40	https://maailm.postimees.ee/6833292/baron-cohen-hitler-oleks-saanud-facebookis-juudivastast-reklaami-teha	Postimees	Baron Cohen: Hitler oleks saanud Facebookis juudivastast reklaami teha	Sacha Baron Cohen. FOTO: ADM/Capital Pictures/Scanpix Kui Facebook oleks eksisteerinud 1930. aastatel, oleks Adolf Hitler saanud seal juudivastaseid reklaame postitada, ütles Briti koomik Sacha Baron Cohen neljapäeval. Ali G, Borati ja Brüno tegelaskujude looja tõi neljapäeval New Yorgis Laimuvastase Liiga (ADL) konverentsil sotsiaalmeediafirmade vaenu ja vägivalda võimendavast toimest rääkides välja just USA tehnoloogiahiiu Facebooki, mis lubab poliitilisi reklaame faktikontrollita avaldada. «Kui Facebook oleks olnud olemas 1930. aastatel, oleks ta lubanud Hitleril postitada 30-sekundilisi reklaame »juudi probleemi lahendusest«,» ütles Baron Cohen ADL-i auhinda vastu võttes. Facebook ütles AFP-le, et näitleja on nende poliitikast valesti aru saanud. «Vaenukõne on tegelikult meie platvormil keelatud. Me paneme keelu inimestele, kes propageerivad vägivalda ning kõrvaldame kõik, kes seda ülistavad või toetavad,» ütles firma pressiesindaja. «Mitte keegi - ka mitte poliitikud - ei saa Facebookis vihkamist, vägivada ega massimõrvu propageerida ega reklaamida.» 	Maailm	AFP / BNS	1	0
23. november 2019, 13:30	https://sport.postimees.ee/6833290/karmid-trahvid-kehtestanud-inglismaa-legend-ma-pole-diktaator	Postimees	Karmid trahvid kehtestanud Inglismaa legend: ma pole diktaator Lisatud karistuste nimekiri	Frank Lampard (paremal) ja tema hoolealune Tammy Abraham. FOTO: Paul Terry/Sportimage/PA Images Hiljaaegu lekkis meediasse infokild, mille kohaselt selgub, et Londoni Chelsea peatreener Frank Lampard kehtestas enda hoolealustele range trahvireeglistiku, mille vastu eksimine läheb superstaaridele kalliks maksma. Näiteks võib trahvide nimekirjast leida punkti, kus igale meeskondlikule koosolekule hilinetud minut maksab 500 naela (582 eurot). Treeningule hiljem jõudmise korral peavad Chelsea mängijad kergendama enda rahakukrut 20 000 naela võrra (23 297 eurot). «Esmapilgul tundub see karm, kuid seda on võimalik vältida kui sa ei hiline. Lihtne,» sõnas endine Inglismaa koondislane, kes vestles enne trahvide kinnitamist ka jalgpalluritega. «Ma ei taha endale mingit rõhuja tiitlit saada, sest ma pole. Poisid (mängijad) olid protsessi käivitamise juures. Ma pole trahvide maias diktaator.» Chelsea mängumeeste eksimustest teenitud tulu läheb tervenisti heategevuseks. «Me ei räägi väikesest hilinemisest, sest nii mõnelgi juhul tulevad mängijad tund aega hiljem ja see on vastuvõetamatu. Eriti mängib see rolli olukorras, kus valmistume matšiks Manchester City vastu.» Londoni suurklubi paikneb Premier League'i liigatabelis kolmandal kohal, olles 12. vooruga kogunud 26 punkti. Tänane vastane City asub neist ühe koha võrra madalamal, tiitlikaitsjate hooaeg pole oodatud kujul algand ning seni on neil kirjas 25 silma. Chelsea's fine list had everyone talking yesterday! 💰 Have you ever faced a similar (cheaper) fate? Whether it's your local sports team, in the office, at university or anywhere else, we want to hear your funniest fines stories! Let us know 👇 pic.twitter.com/03MDwzTJIp 	Sport	Postimees Sport	0	8
23. november 2019, 13:28	https://tartu.postimees.ee/6833222/arendusmaratoni-voitis-pilliroost-joogikorsi-tootev-ettevote	Postimees	Arendusmaratoni võitis pilliroost joogikõrsi tootev ettevõte	Arendusmaratoni võitja Suckõrs meeskond. FOTO: Tallinna Teaduspark Tehnopol. 20.–22. novembrini korraldas Tehnopol koos EASi ja Tartu Teaduspargiga Tark Tööstus arendusmaratoni, mille käigus töötati välja 8 lahendust Eesti tööstusettevõtete digitaliseerimiseks ja protsesside tõhustamiseks. Arendusmaratoni võitis Suckõrs, mis toodab pilliroost korduskasutatavaid joogikõrsi. «Tööstussektoris on digitaliseerimine ja innovatsioon lahutamatud osad, mis aitavad ettevõtetel liikuda väärtusahelas. Targa Tööstuse arendusmaratonid on näidanud, et Eesti tööstusettevõtete ja IT-ettevõtete vahel on kokkupuutepunkti loomine olulisel kohal. Arendusmaratonidel loodavad koostööprojektid tõsta nii tööstusettevõtetes kui ka IT-ettevõtetes kompetentsi, et sünniks üha rohkem tööstusettevõtete arenguks vajalikke digitaalseid ja innovaatilisi lahendusi,» ütles EASi tööstuse digitaliseerimise projektijuht Kersti Kuusksalu. «Eestis on palju just väikeseid või keskmise suurusega tööstusettevõtteid, millel oleks kvaliteedi mõistes võimekus toota suure ekspordipotentsiaaliga tooteid, kuid ressurssidest jääb puudu. Arendusmaratoni võitnud Suckõrs on hea näide, kuidas ka tagasihoidlikest tootmistingimustest alustanud idufirma saab edeneda tööstussektorisse, arendada välja innovaatilise tööstusprotsessi ning saavutada digitaalsete lahenduste abil ekspordipotentsiaaliga tootmisvõimsus,» ütles Teaduspargi Tehnopol innovatsioonijuht Kadi Villers. Suckõrs – automaatne süsteem pilliroo lõikamisel, mis pilliroo ettekandel jätkukoha fototuvastuse abil registreerib ning annab saele informatsiooni selle eemaldamiseks. Enics Eesti – automaatlõikamise süsteem elektrolüütkondensaatoritele. Puidukoda/ Proladu – lahendus võimaldab ladustuspindade visualiseerimisega lihtsustada laost kaupade leidmist. Puidukoda/ Singleton – ERP-süsteemiga ühilduv laopinna haldussüsteem, mis võimaldab varude tarka paigutamist suurtel laopindadel. Puidukoda – ERP-süsteemiga liidestatud laopinna haldamise süsteem, mis võimaldab positsioneerida tooteid ja optimeerida laoprotsesse. Digiarhitekt – lahendus võimaldab tööstusettevõttel tuvastada õige lahendamist vajav probleem ja leida sellele optimaalne lahendus ning selle pakkujad. Doordec ladu – lahendus võimaldab reaalajas toodete jälgimist laos ja automaatset registreerimist territooriumilt välja liikumisel. Doordec klient – toote elutsükli jälgimise platvorm NFC ja QR-koodi baasil. Afterone – lahendus võimaldab andmekogumise automatiseerimist toote 3D-mudeli põhjal hinnapäringute ja -pakkumiste tegemise kiirendamiseks. Varasematel Targa Tööstuse üritustel on oma väljakutsele digilahendusi otsinud ja leidnud mitmed edukad ettevõtted, nagu PipeLife Eesti, BHC, Incap Electronics, Elektrilevi, Operail, Palmse Mehaanikakoda, Räpina Paberivabrik ja paljud teised. Lisaks on arendusmaratonidel valideeritud või edasi arendatud ka juba töös olevaid muudatusi, nagu on teinud Ericsson Estonia või Enics Eesti. 	Tartu Postimees	Tartu Postimees	1	0
